hispanic,white,black,native,multiple,CENSUS_TRACT,api,tract,state,county
275,1416,932,37,118,37163970402,130,970402,37,163
144,631,358,17,27,37163970501,24,970501,37,163
786,2107,1075,88,101,37163970502,132,970502,37,163
718,1676,1979,99,106,37163970600,402,970600,37,163
269,1129,288,10,65,37163970701,282,970701,37,163
1052,1742,1610,40,137,37163970702,290,970702,37,163
338,706,826,95,78,37163970801,132,970801,37,163
1434,1861,952,132,104,37163970802,150,970802,37,163
571,1330,963,25,72,37163970900,120,970900,37,163
870,968,560,8,53,37163971001,00,971001,37,163
199,465,508,15,37,37163971002,01,971002,37,163
115,213,537,2,21,37163971003,21,971003,37,163
93,2175,838,247,106,37165010101,381,010101,37,165
158,2305,1858,346,215,37165010102,1043,010102,37,165
52,561,2603,220,142,37165010200,120,010200,37,165
148,1175,2231,347,178,37165010300,442,010300,37,165
353,1977,1817,870,209,37165010400,411,010400,37,165
50,1324,870,267,144,37165010501,163,010501,37,165
127,2043,630,505,220,37165010502,90,010502,37,165
78,1073,1378,441,105,37165010601,183,010601,37,165
47,1614,869,462,142,37165010602,572,010602,37,165
107,3698,225,8,113,37167930101,911,930101,37,167
73,2891,555,12,135,37167930102,1160,930102,37,167
217,3351,1027,27,192,37167930200,1161,930200,37,167
177,3102,314,0,147,37167930300,1540,930300,37,167
277,2542,366,13,175,37167930500,860,930500,37,167
99,4269,29,8,153,37167930700,1000,930700,37,167
353,4997,208,18,193,37167930801,383,930801,37,167
415,4116,38,18,136,37167930802,112,930802,37,167
197,2062,192,7,90,37167930901,340,930901,37,167
260,2951,99,13,108,37167930902,230,930902,37,167
55,2062,89,7,49,37167931001,811,931001,37,167
97,2811,317,17,137,37167931002,480,931002,37,167
70,1713,153,14,49,37167931101,110,931101,37,167
166,2475,624,17,92,37167931102,260,931102,37,167
173,2409,320,10,125,37167931202,1150,931202,37,167
136,631,1835,12,102,37167931203,280,931203,37,167
214,2565,609,9,183,37167931204,621,931204,37,167
113,3066,176,16,108,37169070101,32,070101,37,169
119,2399,35,8,57,37169070102,110,070102,37,169
100,3065,27,7,53,37169070200,40,070200,37,169
23,2066,111,12,94,37169070301,00,070301,37,169
77,1969,56,6,58,37169070302,50,070302,37,169
146,4519,98,13,158,37169070400,50,070400,37,169
201,5307,98,15,191,37169070503,572,070503,37,169
153,2965,37,14,107,37169070504,60,070504,37,169
131,3189,65,10,108,37169070505,281,070505,37,169
161,2439,41,8,116,37169070506,210,070506,37,169
76,4450,52,14,140,37169070600,100,070600,37,169
60,2412,258,13,101,37169070701,10,070701,37,169
96,1763,565,4,102,37169070702,76,070702,37,169
91,1539,96,3,85,37171930101,00,930101,37,171
388,4151,75,5,160,37171930102,70,930102,37,171
357,2366,253,13,111,37171930201,51,930201,37,171
402,2586,45,4,86,37171930202,270,930202,37,171
136,1636,223,7,54,37171930301,270,930301,37,171
405,2816,236,3,94,37171930302,320,930302,37,171
506,1664,196,7,85,37171930400,503,930400,37,171
325,2298,61,1,50,37171930501,190,930501,37,171
366,2737,301,5,78,37171930502,200,930502,37,171
412,2868,126,10,88,37171930600,250,930600,37,171
279,3596,66,2,97,37171930700,203,930700,37,171
180,2853,27,0,88,37171930802,42,930802,37,171
93,2158,5,4,47,37171930803,30,930803,37,171
411,2148,33,3,79,37171930804,30,930804,37,171
657,3424,211,4,87,37171930901,350,930901,37,171
87,1425,28,0,57,37171930902,140,930902,37,171
516,1792,22,9,47,37171931001,00,931001,37,171
1149,3533,99,14,104,37171931002,380,931002,37,171
994,1806,51,8,66,37171931003,72,931003,37,171
304,2443,38,6,74,37171931101,20,931101,37,171
293,3068,24,8,86,37171931102,50,931102,37,171
54,1593,34,4,56,37171931103,20,931103,37,171
91,3271,163,10,133,37171931200,250,931200,37,171
289,826,24,3416,287,37173940100,154,940100,37,173
122,2443,55,131,168,37173960200,134,960200,37,173
87,2827,12,117,100,37173960301,211,960301,37,173
94,2442,11,366,139,37173960302,41,960302,37,173
0,3,0,0,1,37173980200,00,980200,37,173
419,3524,159,20,181,37175960100,273,960100,37,175
120,1408,216,2,102,37175960201,54,960201,37,175
152,1927,244,6,102,37175960202,155,960202,37,175
253,3214,189,8,137,37175960301,537,960301,37,175
116,3119,87,21,142,37175960302,212,960302,37,175
127,3995,46,5,151,37175960401,130,960401,37,175
46,2462,20,3,74,37175960403,120,960403,37,175
53,1761,26,2,75,37175960404,140,960404,37,175
101,2600,3,7,90,37175960501,70,960501,37,175
143,2363,29,15,95,37175960502,30,960502,37,175
86,974,3,8,44,37175960601,11,960601,37,175
82,1195,5,5,38,37175960602,20,960602,37,175
272,1879,934,5,78,37177960100,430,960100,37,177
242,6199,201,29,203,37179020100,213,020100,37,179
279,3107,276,5,136,37179020203,1171,020203,37,179
174,3763,41,9,92,37179020204,210,020204,37,179
278,2681,253,19,135,37179020205,540,020205,37,179
191,3600,65,6,106,37179020206,275,020206,37,179
602,5315,799,23,313,37179020305,1730,020305,37,179
1061,4376,783,26,320,37179020307,1182,020307,37,179
861,4056,919,9,273,37179020308,1283,020308,37,179
120,1995,68,3,100,37179020309,400,020309,37,179
574,4642,644,18,265,37179020310,1999,020310,37,179
683,2668,556,20,157,37179020312,1612,020312,37,179
244,1705,182,19,111,37179020313,540,020313,37,179
563,3984,509,17,235,37179020314,4980,020314,37,179
352,4091,316,11,252,37179020315,1920,020315,37,179
520,3554,489,10,204,37179020316,1670,020316,37,179
944,4183,1007,5,277,37179020317,2773,020317,37,179
416,2798,246,12,183,37179020318,770,020318,37,179
337,2198,372,7,130,37179020319,3350,020319,37,179
422,1911,389,6,123,37179020320,812,020320,37,179
1680,2245,539,12,147,37179020321,642,020321,37,179
1141,4124,799,13,214,37179020401,1370,020401,37,179
894,2892,523,10,156,37179020403,4118,020403,37,179
612,1012,310,7,47,37179020405,130,020405,37,179
2046,709,1458,22,90,37179020406,260,020406,37,179
1551,2063,1388,11,164,37179020501,460,020501,37,179
952,1997,945,13,116,37179020502,350,020502,37,179
2067,1646,1166,18,121,37179020601,301,020601,37,179
1580,1866,1080,2,107,37179020602,440,020602,37,179
1311,2618,1747,22,112,37179020701,606,020701,37,179
558,2424,815,14,119,37179020702,121,020702,37,179
512,2931,1435,19,144,37179020800,210,020800,37,179
540,4098,369,30,215,37179020901,170,020901,37,179
409,4976,276,33,188,37179020902,321,020902,37,179
587,5273,609,26,288,37179021004,2141,021004,37,179
459,3714,421,23,197,37179021005,423,021005,37,179
258,4455,164,5,209,37179021006,4093,021006,37,179
341,4783,428,15,232,37179021007,12873,021007,37,179
258,3069,417,4,152,37179021009,5470,021009,37,179
365,4582,231,6,220,37179021012,2070,021012,37,179
984,6437,947,21,403,37179021013,3513,021013,37,179
181,2126,309,1,121,37179021014,160,021014,37,179
217,4017,245,30,199,37179021015,573,021015,37,179
355,3398,344,8,197,37179021016,9128,021016,37,179
413,3833,397,7,234,37179021017,4933,021017,37,179
258,3451,309,4,154,37179021018,5953,021018,37,179
214,3930,167,1,216,37179021019,4540,021019,37,179
334,3710,390,7,166,37179021020,5281,021020,37,179
170,1908,157,3,67,37179021021,860,021021,37,179
157,1919,1737,4,74,37181960100,190,960100,37,181
190,1748,2036,5,98,37181960200,110,960200,37,181
256,2714,1960,14,132,37181960300,322,960300,37,181
186,2132,1681,4,84,37181960400,1140,960400,37,181
241,836,3381,16,122,37181960500,310,960500,37,181
223,287,815,8,31,37181960600,10,960600,37,181
324,284,3069,10,64,37181960700,30,960700,37,181
402,415,1010,7,41,37181960800,50,960800,37,181
427,951,1401,4,57,37181960901,40,960901,37,181
181,856,582,1,36,37181960902,30,960902,37,181
646,1155,1526,6,77,37181960903,324,960903,37,181
484,2946,1883,12,139,37181961000,293,961000,37,181
320,3637,768,6,205,37183050100,2252,050100,37,183
181,2676,389,9,116,37183050300,1040,050300,37,183
91,1168,288,0,75,37183050400,250,050400,37,183
278,2593,794,5,144,37183050500,413,050500,37,183
225,1475,1610,8,64,37183050600,440,050600,37,183
197,933,1772,7,96,37183050700,451,050700,37,183
418,1540,1931,49,94,37183050800,201,050800,37,183
301,753,1478,6,70,37183050900,461,050900,37,183
210,2058,290,9,150,37183051000,620,051000,37,183
370,2337,730,8,209,37183051101,4220,051101,37,183
255,2508,641,33,164,37183051102,3212,051102,37,183
210,3688,146,5,177,37183051200,1910,051200,37,183
264,4931,361,10,178,37183051400,1804,051400,37,183
87,3185,71,2,89,37183051501,690,051501,37,183
83,2386,59,0,88,37183051502,650,051502,37,183
174,4549,49,8,115,37183051600,360,051600,37,183
90,3727,65,1,88,37183051700,700,051700,37,183
214,4480,199,7,170,37183051800,620,051800,37,183
702,1763,2188,5,169,37183051900,434,051900,37,183
1235,390,1954,14,104,37183052001,450,052001,37,183
1232,451,3241,15,85,37183052002,370,052002,37,183
2301,976,5048,32,179,37183052101,1290,052101,37,183
1200,383,4045,15,157,37183052102,920,052102,37,183
225,2389,656,7,170,37183052303,2840,052303,37,183
192,1586,721,8,130,37183052304,1242,052304,37,183
183,1831,402,11,101,37183052305,5114,052305,37,183
77,877,215,3,35,37183052306,1611,052306,37,183
364,2530,909,6,244,37183052307,5062,052307,37,183
381,4464,821,13,237,37183052401,3409,052401,37,183
340,2421,360,9,156,37183052404,6720,052404,37,183
552,2485,881,18,187,37183052407,2214,052407,37,183
441,1382,790,7,139,37183052408,2215,052408,37,183
712,2043,492,10,156,37183052409,140612,052409,37,183
220,953,402,2,91,37183052410,820,052410,37,183
986,2765,1702,11,272,37183052411,3702,052411,37,183
586,4970,1009,8,242,37183052504,3240,052504,37,183
592,3358,648,11,201,37183052505,2025,052505,37,183
126,1881,309,4,78,37183052506,732,052506,37,183
376,1638,624,13,124,37183052507,553,052507,37,183
164,2569,383,5,103,37183052508,1420,052508,37,183
264,2941,440,4,143,37183052509,1690,052509,37,183
83,3047,61,1,104,37183052601,692,052601,37,183
236,4342,321,4,134,37183052602,1370,052602,37,183
110,3202,103,1,69,37183052603,980,052603,37,183
1543,3179,863,7,160,37183052701,2482,052701,37,183
2627,912,2760,17,173,37183052704,2714,052704,37,183
1124,2719,1109,7,214,37183052705,3034,052705,37,183
1591,1290,1590,19,150,37183052706,1746,052706,37,183
1719,2246,2195,17,234,37183052707,4883,052707,37,183
558,3795,1434,21,213,37183052801,842,052801,37,183
1158,2878,1523,31,212,37183052802,1077,052802,37,183
1133,2054,3102,32,258,37183052807,1112,052807,37,183
694,1376,526,20,121,37183052809,150,052809,37,183
1622,1224,4981,34,245,37183052810,2112,052810,37,183
1915,824,5199,20,251,37183052811,2136,052811,37,183
348,2615,1002,13,114,37183052812,580,052812,37,183
397,1496,830,17,112,37183052813,440,052813,37,183
539,2323,1786,17,214,37183052814,1388,052814,37,183
949,1479,1900,27,168,37183052815,790,052815,37,183
1317,481,3768,13,120,37183052816,794,052816,37,183
403,2142,233,2,89,37183052901,141,052901,37,183
851,3898,731,19,204,37183052902,773,052902,37,183
248,2314,506,4,132,37183052903,430,052903,37,183
314,2375,383,6,160,37183052905,290,052905,37,183
601,3599,663,11,156,37183052906,636,052906,37,183
485,4055,599,11,285,37183053003,6048,053003,37,183
114,2280,163,1,111,37183053004,2510,053004,37,183
191,4162,83,7,176,37183053005,2161,053005,37,183
143,2699,64,9,107,37183053006,782,053006,37,183
195,2645,134,18,150,37183053007,3712,053007,37,183
2471,4916,1230,30,330,37183053009,2091,053009,37,183
486,3301,402,16,228,37183053010,1811,053010,37,183
391,2440,604,12,180,37183053011,5412,053011,37,183
602,3923,538,13,230,37183053105,1132,053105,37,183
386,2477,867,19,157,37183053106,523,053106,37,183
1083,7754,637,37,395,37183053109,15513,053109,37,183
906,4157,841,23,263,37183053110,1663,053110,37,183
1172,4398,911,15,247,37183053111,1200,053111,37,183
563,4606,919,22,291,37183053112,903,053112,37,183
628,3562,971,32,259,37183053113,1103,053113,37,183
692,5223,753,21,290,37183053114,1240,053114,37,183
431,1949,218,7,106,37183053115,240,053115,37,183
203,3635,282,6,125,37183053202,833,053202,37,183
662,7709,926,17,483,37183053203,6682,053203,37,183
491,3249,823,14,229,37183053204,1234,053204,37,183
448,4514,539,15,241,37183053205,2812,053205,37,183
533,3709,850,20,246,37183053206,3523,053206,37,183
796,9403,568,28,596,37183053208,6660,053208,37,183
360,2202,288,4,115,37183053209,410,053209,37,183
451,4127,286,6,229,37183053210,2300,053210,37,183
631,6468,437,11,304,37183053211,2203,053211,37,183
220,4132,243,13,217,37183053405,5170,053405,37,183
175,2331,99,5,161,37183053408,14950,053408,37,183
402,4348,242,9,301,37183053409,14700,053409,37,183
275,2931,326,12,238,37183053410,28414,053410,37,183
760,5665,1090,33,559,37183053411,63900,053411,37,183
384,3072,345,7,224,37183053415,8513,053415,37,183
513,2826,580,4,221,37183053417,4482,053417,37,183
121,2458,130,6,131,37183053419,1490,053419,37,183
519,3816,547,10,257,37183053421,7354,053421,37,183
145,1881,100,4,106,37183053422,1890,053422,37,183
197,1574,130,5,102,37183053423,1480,053423,37,183
301,2864,250,8,210,37183053424,10713,053424,37,183
156,1517,111,0,75,37183053425,12591,053425,37,183
366,2637,246,11,234,37183053426,39890,053426,37,183
395,3982,316,0,265,37183053427,6850,053427,37,183
834,8809,718,42,696,37183053428,20974,053428,37,183
243,2358,153,6,132,37183053429,2620,053429,37,183
392,2751,419,5,169,37183053430,4370,053430,37,183
959,3018,719,4,247,37183053431,5501,053431,37,183
293,2010,518,11,161,37183053432,1392,053432,37,183
235,3631,116,5,175,37183053433,2303,053433,37,183
614,3355,492,6,161,37183053434,2732,053434,37,183
247,2778,154,14,189,37183053435,3360,053435,37,183
589,2200,155,4,122,37183053436,1574,053436,37,183
249,2908,158,10,171,37183053505,2750,053505,37,183
439,4558,392,15,209,37183053506,2740,053506,37,183
500,2592,447,10,120,37183053507,2172,053507,37,183
226,4142,118,8,196,37183053509,4810,053509,37,183
442,4567,658,9,334,37183053512,10505,053512,37,183
767,2112,826,11,206,37183053513,4873,053513,37,183
568,2007,464,7,168,37183053516,24311,053516,37,183
2147,1601,461,14,161,37183053517,2211,053517,37,183
266,2831,135,0,153,37183053518,1224,053518,37,183
777,2201,576,9,168,37183053519,1871,053519,37,183
1083,2938,1045,8,218,37183053520,5013,053520,37,183
181,2452,241,7,137,37183053521,5790,053521,37,183
463,3506,739,21,253,37183053522,34470,053522,37,183
394,3229,388,18,252,37183053523,14443,053523,37,183
375,2291,355,11,149,37183053524,5630,053524,37,183
220,1978,270,4,162,37183053525,2350,053525,37,183
187,2260,175,11,125,37183053603,16763,053603,37,183
161,2363,122,7,150,37183053604,14838,053604,37,183
318,1987,636,23,238,37183053608,44763,053608,37,183
165,642,231,2,48,37183053609,5580,053609,37,183
306,2180,610,16,245,37183053611,34340,053611,37,183
185,898,321,6,81,37183053612,21470,053612,37,183
383,2153,1095,2,194,37183053613,5550,053613,37,183
109,1593,288,10,117,37183053614,4350,053614,37,183
510,2174,1602,7,256,37183053615,4301,053615,37,183
356,3286,376,12,213,37183053616,12080,053616,37,183
733,4132,1143,18,414,37183053617,386111,053617,37,183
340,1397,723,7,114,37183053618,23123,053618,37,183
51,190,76,0,18,37183053619,1550,053619,37,183
408,2111,682,18,217,37183053620,32544,053620,37,183
340,4037,525,6,219,37183053711,1810,053711,37,183
107,2322,170,3,87,37183053712,923,053712,37,183
446,2043,982,18,174,37183053713,920,053713,37,183
429,3804,634,7,226,37183053714,1650,053714,37,183
211,2798,267,5,111,37183053715,780,053715,37,183
330,2691,913,8,163,37183053716,901,053716,37,183
407,2358,1298,27,201,37183053717,4585,053717,37,183
211,2544,305,9,151,37183053718,2050,053718,37,183
278,3079,239,5,187,37183053719,2062,053719,37,183
191,3712,142,5,168,37183053720,1081,053720,37,183
178,3227,152,16,164,37183053721,2242,053721,37,183
192,4171,306,5,141,37183053722,1080,053722,37,183
276,2469,320,3,117,37183053723,1463,053723,37,183
524,3935,739,15,255,37183053724,8003,053724,37,183
467,3754,785,17,276,37183053725,3075,053725,37,183
579,1727,755,7,128,37183053726,1400,053726,37,183
414,3647,603,8,244,37183053727,2524,053727,37,183
345,1484,626,4,83,37183053728,1430,053728,37,183
293,3162,543,6,140,37183053729,1120,053729,37,183
383,1256,583,1,108,37183053730,541,053730,37,183
156,3264,131,14,162,37183053803,1660,053803,37,183
180,3218,251,3,135,37183053804,1240,053804,37,183
43,1733,43,3,96,37183053805,614,053805,37,183
118,3130,109,2,107,37183053806,1050,053806,37,183
164,3415,226,6,143,37183053807,1615,053807,37,183
146,4684,250,5,226,37183053808,2500,053808,37,183
184,3671,284,5,208,37183053901,1900,053901,37,183
333,4974,373,19,206,37183053902,1471,053902,37,183
575,3268,1259,8,224,37183054001,1390,054001,37,183
904,2881,1104,13,203,37183054004,1220,054004,37,183
385,1701,789,1,140,37183054006,2563,054006,37,183
345,2671,780,10,175,37183054007,770,054007,37,183
1841,1024,3015,21,202,37183054008,3040,054008,37,183
119,2397,157,9,88,37183054011,520,054011,37,183
180,2999,307,6,94,37183054012,1332,054012,37,183
770,1259,1601,29,108,37183054015,3200,054015,37,183
438,4428,730,13,229,37183054016,1930,054016,37,183
348,1455,762,7,106,37183054017,961,054017,37,183
523,1047,1621,14,147,37183054018,3535,054018,37,183
322,3960,468,3,249,37183054019,1832,054019,37,183
342,3492,684,4,190,37183054020,1020,054020,37,183
151,2554,128,1,149,37183054021,1011,054021,37,183
1902,1472,2244,17,222,37183054022,2501,054022,37,183
1093,2217,3586,41,307,37183054023,6305,054023,37,183
2596,1359,3804,28,203,37183054106,2328,054106,37,183
1803,2599,2757,30,270,37183054108,1942,054108,37,183
702,2271,1579,37,159,37183054109,431,054109,37,183
459,1363,618,13,86,37183054111,510,054111,37,183
928,1260,1503,26,148,37183054112,745,054112,37,183
805,1590,1980,27,172,37183054113,2473,054113,37,183
1690,2884,2454,22,249,37183054114,2334,054114,37,183
1429,3863,3736,32,379,37183054115,3278,054115,37,183
2153,1972,1812,18,193,37183054116,4087,054116,37,183
1398,1702,2161,19,218,37183054117,7222,054117,37,183
570,2353,2057,8,200,37183054118,4011,054118,37,183
789,2996,2664,19,240,37183054119,2973,054119,37,183
110,1075,165,6,66,37183054120,430,054120,37,183
1200,4200,2756,19,391,37183054121,3152,054121,37,183
217,3098,292,1,115,37183054203,852,054203,37,183
411,3502,643,9,229,37183054204,1181,054204,37,183
542,4770,765,6,267,37183054206,1686,054206,37,183
557,3642,1349,13,231,37183054212,3294,054212,37,183
308,2880,658,9,201,37183054213,3730,054213,37,183
130,1739,150,5,58,37183054214,90,054214,37,183
454,2739,1393,6,207,37183054215,1421,054215,37,183
387,3757,1091,4,222,37183054216,2151,054216,37,183
295,3136,687,8,191,37183054217,2230,054217,37,183
1092,3980,2511,30,386,37183054218,5969,054218,37,183
334,3137,321,7,201,37183054219,1003,054219,37,183
817,3657,1411,18,295,37183054220,3334,054220,37,183
620,5194,1042,12,343,37183054221,2460,054221,37,183
693,5854,955,13,277,37183054222,2423,054222,37,183
215,1804,530,6,82,37183054223,660,054223,37,183
336,2718,1229,10,221,37183054224,942,054224,37,183
540,1308,802,10,79,37183054303,170,054303,37,183
675,3200,1426,18,188,37183054304,530,054304,37,183
505,1616,1179,26,130,37183054305,410,054305,37,183
741,1469,1244,7,105,37183054306,140,054306,37,183
1425,4715,1554,32,300,37183054402,10710,054402,37,183
1138,2010,787,19,121,37183054403,406,054403,37,183
1236,3132,2029,17,226,37183054404,1693,054404,37,183
1227,2753,1207,31,209,37183054501,3081,054501,37,183
894,1323,1510,7,96,37183054502,270,054502,37,183
0,0,0,0,1,37183980100,00,980100,37,183
0,0,0,0,0,37183980200,00,980200,37,183
47,1772,305,12,64,37185950101,50,950101,37,185
27,881,340,11,29,37185950102,60,950102,37,185
59,496,965,790,86,37185950103,140,950103,37,185
118,1369,1812,41,90,37185950201,63,950201,37,185
86,661,1411,23,34,37185950202,40,950202,37,185
190,960,2394,42,97,37185950300,121,950300,37,185
212,1070,1822,34,94,37185950400,150,950400,37,185
202,1993,1783,7,92,37187950100,150,950100,37,187
34,933,1581,3,69,37187950201,111,950201,37,187
91,1119,1679,1,42,37187950202,71,950202,37,187
44,913,307,4,21,37187950300,41,950300,37,187
131,4155,30,5,155,37189920100,221,920100,37,189
138,3522,12,3,138,37189920200,110,920200,37,189
132,2076,20,6,95,37189920300,140,920300,37,189
446,7126,241,18,320,37189920400,1261,920400,37,189
1052,4954,1390,5,350,37189920500,3663,920500,37,189
412,4155,165,11,198,37189920601,1614,920601,37,189
140,2227,59,6,63,37189920602,432,920602,37,189
122,1755,9,1,76,37189920701,100,920701,37,189
126,2633,16,6,82,37189920702,350,920702,37,189
510,4964,104,11,178,37189920703,940,920703,37,189
68,2638,13,2,81,37189920800,230,920800,37,189
216,4143,39,8,160,37189920900,310,920900,37,189
28,638,3,0,27,37189921000,20,921000,37,189
338,4875,939,12,276,37191000102,1184,000102,37,191
168,1734,308,19,110,37191000103,22,000103,37,191
392,3556,810,17,174,37191000104,212,000104,37,191
279,1894,840,6,78,37191000200,40,000200,37,191
493,2507,2155,17,192,37191000302,741,000302,37,191
670,4399,1262,26,257,37191000303,887,000303,37,191
390,3622,783,9,183,37191000304,460,000304,37,191
720,3857,1040,13,180,37191000401,667,000401,37,191
884,1868,1074,10,190,37191000402,900,000402,37,191
495,1566,336,10,193,37191000500,936,000500,37,191
1211,1182,1791,10,139,37191000601,200,000601,37,191
1813,1909,959,12,116,37191000603,207,000603,37,191
1676,1298,149,9,66,37191000604,113,000604,37,191
255,564,1448,5,52,37191000700,80,000700,37,191
422,1201,673,9,56,37191000800,80,000800,37,191
705,2369,1071,11,159,37191000901,403,000901,37,191
1101,2391,1444,10,199,37191000902,322,000902,37,191
401,3042,222,10,84,37191001000,50,001000,37,191
180,2278,489,20,113,37191001102,570,001102,37,191
246,2461,815,24,134,37191001103,140,001103,37,191
349,2581,313,6,139,37191001104,383,001104,37,191
243,1522,1703,7,130,37191001200,1231,001200,37,191
414,2416,2338,8,245,37191001301,2669,001301,37,191
292,1631,1237,4,121,37191001302,1705,001302,37,191
144,1094,2109,19,113,37191001401,353,001401,37,191
125,109,2152,5,72,37191001402,141,001402,37,191
124,164,1768,0,85,37191001500,91,001500,37,191
130,660,1870,16,89,37191001800,141,001800,37,191
187,1158,2354,9,142,37191001900,463,001900,37,191
80,291,877,2,55,37191002000,100,002000,37,191
124,2916,21,2,75,37193960101,40,960101,37,193
118,3099,102,6,93,37193960102,130,960102,37,193
95,3225,33,5,80,37193960200,50,960200,37,193
299,5398,113,6,125,37193960300,84,960300,37,193
68,3036,5,1,94,37193960401,70,960401,37,193
208,3271,32,9,107,37193960402,40,960402,37,193
457,2365,310,0,117,37193960500,161,960500,37,193
324,1858,247,9,120,37193960600,60,960600,37,193
583,2765,126,3,81,37193960700,240,960700,37,193
335,3475,25,3,112,37193960801,180,960801,37,193
208,3958,39,4,102,37193960802,180,960802,37,193
71,2230,8,6,37,37193960901,100,960901,37,193
43,2109,50,0,49,37193960902,70,960902,37,193
440,3747,335,5,191,37193961001,200,961001,37,193
510,4024,194,3,131,37193961002,900,961002,37,193
430,2744,746,12,148,37193961100,640,961100,37,193
135,3299,51,5,64,37193961201,70,961201,37,193
206,2797,143,7,81,37193961202,30,961202,37,193
432,501,1827,16,95,37195000100,82,000100,37,195
182,111,737,3,30,37195000200,40,000200,37,195
427,211,1490,2,50,37195000300,12,000300,37,195
409,1558,2392,9,108,37195000401,721,000401,37,195
208,1370,1738,6,108,37195000402,1283,000402,37,195
129,2834,411,9,127,37195000501,220,000501,37,195
242,2924,1540,10,178,37195000502,1270,000502,37,195
324,1027,2100,3,114,37195000601,151,000601,37,195
165,2337,1195,3,113,37195000602,1500,000602,37,195
200,130,1832,0,45,37195000701,60,000701,37,195
793,283,1707,11,61,37195000702,21,000702,37,195
195,42,1309,5,23,37195000801,10,000801,37,195
617,566,2068,7,85,37195000802,60,000802,37,195
341,2471,545,16,72,37195000900,30,000900,37,195
349,841,592,0,42,37195001000,50,001000,37,195
146,735,519,7,31,37195001100,30,001100,37,195
643,1808,1074,10,111,37195001200,90,001200,37,195
210,1414,962,15,83,37195001301,290,001301,37,195
202,1464,819,12,92,37195001302,00,001302,37,195
107,2683,439,13,54,37195001401,710,001401,37,195
722,2282,2571,25,209,37195001402,1990,001402,37,195
423,1573,259,3,69,37195001501,40,001501,37,195
576,2326,487,5,73,37195001502,220,001502,37,195
424,2040,545,19,104,37195001600,60,001600,37,195
558,2575,684,30,116,37195001700,70,001700,37,195
446,4704,114,4,154,37197050101,200,050101,37,197
240,3533,70,3,113,37197050102,130,050102,37,197
418,3683,170,8,142,37197050200,110,050200,37,197
576,4557,307,8,211,37197050300,340,050300,37,197
404,2643,30,5,59,37197050401,90,050401,37,197
727,2261,53,8,62,37197050402,50,050402,37,197
376,3655,84,18,118,37197050502,110,050502,37,197
569,2581,84,5,89,37197050503,220,050503,37,197
626,2740,159,4,108,37197050504,170,050504,37,197
180,3632,4,4,131,37199960101,50,960101,37,199
102,1787,6,12,48,37199960102,50,960102,37,199
295,4310,55,14,124,37199960200,110,960200,37,199
293,2682,29,12,74,37199960300,111,960300,37,199
146,4214,10,15,171,37199960400,80,960400,37,199
